date,excercise_name,set_num,weight,rep
2021-03-11,Overhead Press (Barbell),1,143.3004704,8
2021-03-11,Overhead Press (Barbell),2,143.3004704,8
2021-03-11,Overhead Press (Barbell),3,143.3004704,8
2021-03-11,Overhead Press (Barbell),4,143.3004704,8
2021-03-11,Lateral Raise (Dumbbell),1,35.27396195,18
2021-03-11,Lateral Raise (Dumbbell),2,35.27396195,18
2021-03-11,Lateral Raise (Dumbbell),3,35.27396195,16
2021-03-11,Lateral Raise (Dumbbell),4,17.63698097,17
2021-03-11,Chest Press (Machine),1,203.9275925,11
2021-03-11,Chest Press (Machine),2,203.9275925,9
2021-03-11,Chest Press (Machine),3,203.9275925,7
2021-03-11,Triceps Extension,1,74.95716914,13
2021-03-11,Triceps Extension,2,74.95716914,10
2021-03-12,Chin Up,1,0,14
2021-03-12,Chin Up,2,0,12
2021-03-12,Chin Up,3,2.204622622,10
2021-03-12,Chin Up,4,0,10
2021-03-12,T Bar Row,1,137.7889139,8
2021-03-12,T Bar Row,2,137.7889139,8
2021-03-12,T Bar Row,3,137.7889139,8
2021-03-12,Lat Pulldown (Single Arm),1,141.0958478,12
2021-03-12,Lat Pulldown (Single Arm),2,141.0958478,12
2021-03-12,Lat Pulldown (Single Arm),3,141.0958478,11
2021-03-12,Hack Squat,1,297.6240539,8
2021-03-12,Hack Squat,2,297.6240539,8
2021-03-12,Hack Squat,3,297.6240539,8
2021-03-12,Reverse Fly (Machine),1,119.0496216,15
2021-03-12,Reverse Fly (Machine),2,119.0496216,15
2021-03-12,Bicep Curl (Barbell),1,55.11556555,17
2021-03-12,Bicep Curl (Barbell),2,55.11556555,14
2021-03-12,Bicep Curl (Barbell),3,44.09245244,10
2021-03-15,Bench Press (Barbell),1,44.09245244,5
2021-03-15,Bench Press (Barbell),2,110.2311311,5
2021-03-15,Bench Press (Barbell),3,176.3698097,3
2021-03-15,Bench Press (Barbell),4,209.4391491,4
2021-03-15,Bench Press (Barbell),5,198.416036,5
2021-03-15,Bench Press (Barbell),6,198.416036,5
2021-03-15,Bench Press (Barbell),7,198.416036,5
2021-03-15,Chest Fly,1,130.0727347,13
2021-03-15,Chest Fly,2,130.0727347,13
2021-03-15,Chest Fly,3,130.0727347,12
2021-03-15,Overhead Press (Barbell),1,143.3004704,8
2021-03-15,Overhead Press (Barbell),2,143.3004704,8
2021-03-15,Overhead Press (Barbell),3,143.3004704,8
2021-03-15,Overhead Press (Barbell),4,143.3004704,7
2021-03-15,Lateral Raise (Dumbbell),1,35.27396195,20
2021-03-15,Lateral Raise (Dumbbell),2,35.27396195,17
2021-03-15,Lateral Raise (Dumbbell),3,35.27396195,14
2021-03-15,Lateral Raise (Dumbbell),4,17.63698097,15
2021-03-15,Chest Press (Machine),1,198.416036,12
2021-03-15,Chest Press (Machine),2,198.416036,10
2021-03-15,Chest Press (Machine),3,198.416036,7
2021-03-15,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,15
2021-03-15,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
2021-03-16,Chin Up,1,22.04622622,6
2021-03-16,Chin Up,2,22.04622622,6
2021-03-16,Chin Up,3,22.04622622,6
2021-03-16,T Bar Row,1,121.2542442,8
2021-03-16,T Bar Row,2,121.2542442,8
2021-03-16,Lat Pulldown (Single Arm),1,119.0496216,12
2021-03-16,Lat Pulldown (Single Arm),2,119.0496216,12
2021-03-16,Hack Squat,1,264.5547146,8
2021-03-16,Hack Squat,2,264.5547146,8
2021-03-16,Reverse Fly (Machine),1,103.6172632,15
2021-03-16,Reverse Fly (Machine),2,103.6172632,15
2021-03-16,Bicep Curl (Dumbbell),1,26.45547146,15
2021-03-16,Bicep Curl (Dumbbell),2,26.45547146,15
2021-03-18,Bench Press (Barbell),1,44.09245244,8
2021-03-18,Bench Press (Barbell),2,110.2311311,8
2021-03-18,Bench Press (Barbell),3,154.3235835,5
2021-03-18,Bench Press (Barbell),4,154.3235835,10
2021-03-18,Bench Press (Barbell),5,154.3235835,10
2021-03-18,Bench Press (Barbell),6,154.3235835,10
2021-03-18,Chest Fly,1,114.6403763,12
2021-03-18,Chest Fly,2,114.6403763,12
2021-03-18,Lateral Raise (Dumbbell),1,26.45547146,20
2021-03-18,Lateral Raise (Dumbbell),2,26.45547146,20
2021-03-18,Chest Press (Machine),1,187.3929229,10
2021-03-18,Chest Press (Machine),2,187.3929229,10
2021-03-18,Triceps Extension,1,66.13867866,12
2021-03-19,Chin Up,1,0,10
2021-03-19,Chin Up,2,0,10
2021-03-19,Chin Up,3,2.204622622,10
2021-03-19,T Bar Row,1,121.2542442,8
2021-03-19,T Bar Row,2,121.2542442,8
2021-03-19,Lat Pulldown (Single Arm),1,119.0496216,12
2021-03-19,Lat Pulldown (Single Arm),2,119.0496216,12
2021-03-19,Reverse Fly (Machine),1,103.6172632,15
2021-03-22,Bench Press (Barbell),1,44.09245244,5
2021-03-22,Bench Press (Barbell),2,110.2311311,5
2021-03-22,Bench Press (Barbell),3,176.3698097,3
2021-03-22,Bench Press (Barbell),4,203.9275925,6
2021-03-22,Bench Press (Barbell),5,203.9275925,5
2021-03-22,Bench Press (Barbell),6,203.9275925,5
2021-03-22,Bench Press (Barbell),7,203.9275925,5
2021-03-22,Chest Fly,1,130.0727347,13
2021-03-22,Chest Fly,2,130.0727347,12
2021-03-22,Chest Fly,3,130.0727347,12
2021-03-22,Overhead Press (Barbell),1,143.3004704,8
2021-03-22,Overhead Press (Barbell),2,143.3004704,8
2021-03-22,Overhead Press (Barbell),3,143.3004704,8
2021-03-22,Overhead Press (Barbell),4,143.3004704,8
2021-03-22,Lateral Raise (Dumbbell),1,30.86471671,20
2021-03-22,Lateral Raise (Dumbbell),2,30.86471671,20
2021-03-22,Lateral Raise (Dumbbell),3,30.86471671,19
2021-03-22,Lateral Raise (Dumbbell),4,17.63698097,15
2021-03-22,Chest Press (Machine),1,198.416036,13
2021-03-22,Chest Press (Machine),2,198.416036,10
2021-03-22,Chest Press (Machine),3,198.416036,8
2021-03-22,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,15
2021-03-22,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
2021-03-24,Chin Up,1,44.09245244,6
2021-03-24,Chin Up,2,44.09245244,6
2021-03-24,Chin Up,3,44.09245244,5
2021-03-24,Chin Up,4,44.09245244,5
2021-03-24,T Bar Row,1,137.7889139,8
2021-03-24,T Bar Row,2,137.7889139,8
2021-03-24,T Bar Row,3,137.7889139,8
2021-03-24,Lat Pulldown (Single Arm),1,141.0958478,12
2021-03-24,Lat Pulldown (Single Arm),2,141.0958478,12
2021-03-24,Lat Pulldown (Single Arm),3,141.0958478,11
2021-03-24,Deadlift (Barbell),1,220.4622622,8
2021-03-24,Deadlift (Barbell),2,220.4622622,8
2021-03-24,Deadlift (Barbell),3,220.4622622,8
2021-03-24,Reverse Fly (Machine),1,119.0496216,15
2021-03-24,Reverse Fly (Machine),2,119.0496216,15
2021-03-24,Bicep Curl (Dumbbell),1,26.45547146,15
2021-03-24,Bicep Curl (Dumbbell),2,26.45547146,9
2021-03-25,Bench Press (Barbell),1,44.09245244,8
2021-03-25,Bench Press (Barbell),2,110.2311311,8
2021-03-25,Bench Press (Barbell),3,154.3235835,5
2021-03-25,Bench Press (Barbell),4,176.3698097,12
2021-03-25,Bench Press (Barbell),5,176.3698097,11
2021-03-25,Bench Press (Barbell),6,176.3698097,9
2021-03-25,Bench Press (Barbell),7,176.3698097,8
2021-03-25,Chest Fly,1,130.0727347,12
2021-03-25,Chest Fly,2,130.0727347,12
2021-03-25,Chest Fly,3,130.0727347,12
2021-03-25,Overhead Press (Barbell),1,148.812027,8
2021-03-25,Overhead Press (Barbell),2,148.812027,7
2021-03-25,Overhead Press (Barbell),3,148.812027,6
2021-03-25,Overhead Press (Barbell),4,148.812027,6
2021-03-25,Lateral Raise (Dumbbell),1,35.27396195,18
2021-03-25,Lateral Raise (Dumbbell),2,35.27396195,18
2021-03-25,Lateral Raise (Dumbbell),3,35.27396195,16
2021-03-25,Lateral Raise (Dumbbell),4,17.63698097,18
2021-03-25,Chest Press (Machine),1,198.416036,11
2021-03-25,Chest Press (Machine),2,198.416036,10
2021-03-25,Triceps Extension,1,66.13867866,16
2021-03-25,Triceps Extension,2,74.95716914,14
2021-03-28,Chin Up,1,0,14
2021-03-28,Chin Up,2,0,12
2021-03-28,Chin Up,3,0,10
2021-03-28,Chin Up,4,0,8
2021-03-28,T Bar Row,1,137.7889139,8
2021-03-28,T Bar Row,2,132.2773573,8
2021-03-28,T Bar Row,3,132.2773573,8
2021-03-28,Lat Pulldown (Single Arm),1,141.0958478,12
2021-03-28,Lat Pulldown (Single Arm),2,141.0958478,12
2021-03-28,Lat Pulldown (Single Arm),3,141.0958478,12
2021-03-28,Hack Squat,1,286.6009408,8
2021-03-28,Hack Squat,2,286.6009408,8
2021-03-28,Reverse Fly (Machine),1,123.4588668,15
2021-03-28,Reverse Fly (Machine),2,123.4588668,15
2021-03-28,Bicep Curl (Barbell),1,55.11556555,19
2021-03-28,Bicep Curl (Barbell),2,55.11556555,14
2021-03-28,Bicep Curl (Barbell),3,44.09245244,10
2021-03-29,Bench Press (Barbell),1,44.09245244,5
2021-03-29,Bench Press (Barbell),2,110.2311311,5
2021-03-29,Bench Press (Barbell),3,176.3698097,3
2021-03-29,Bench Press (Barbell),4,203.9275925,6
2021-03-29,Bench Press (Barbell),5,203.9275925,6
2021-03-29,Bench Press (Barbell),6,203.9275925,6
2021-03-29,Bench Press (Barbell),7,203.9275925,5
2021-03-29,Chest Fly,1,130.0727347,13
2021-03-29,Chest Fly,2,130.0727347,12
2021-03-29,Chest Fly,3,130.0727347,12
2021-03-29,Overhead Press (Barbell),1,148.812027,8
2021-03-29,Overhead Press (Barbell),2,148.812027,8
2021-03-29,Overhead Press (Barbell),3,148.812027,8
2021-03-29,Overhead Press (Barbell),4,148.812027,7
2021-03-29,Lateral Raise (Dumbbell),1,35.27396195,18
2021-03-29,Lateral Raise (Dumbbell),2,35.27396195,18
2021-03-29,Lateral Raise (Dumbbell),3,35.27396195,17
2021-03-29,Lateral Raise (Dumbbell),4,17.63698097,16
2021-03-29,Chest Press (Machine),1,198.416036,12
2021-03-29,Chest Press (Machine),2,198.416036,9
2021-03-29,Triceps Pushdown (Cable - Straight Bar),1,79.36641439,15
2021-03-29,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,14
2021-03-31,Chin Up,1,44.09245244,6
2021-03-31,Chin Up,2,44.09245244,6
2021-03-31,Chin Up,3,44.09245244,6
2021-03-31,Chin Up,4,44.09245244,5
2021-03-31,T Bar Row,1,132.2773573,9
2021-03-31,T Bar Row,2,132.2773573,9
2021-03-31,T Bar Row,3,132.2773573,8
2021-03-31,Lat Pulldown (Single Arm),1,141.0958478,12
2021-03-31,Lat Pulldown (Single Arm),2,141.0958478,12
2021-03-31,Lat Pulldown (Single Arm),3,141.0958478,12
2021-03-31,Deadlift (Barbell),1,220.4622622,8
2021-03-31,Deadlift (Barbell),2,220.4622622,7
2021-03-31,Reverse Fly (Machine),1,123.4588668,20
2021-03-31,Reverse Fly (Machine),2,123.4588668,16
2021-03-31,Bicep Curl (Dumbbell),1,26.45547146,15
2021-03-31,Bicep Curl (Dumbbell),2,26.45547146,11
2021-04-02,Bench Press (Barbell),1,44.09245244,8
2021-04-02,Bench Press (Barbell),2,110.2311311,8
2021-04-02,Bench Press (Barbell),3,154.3235835,5
2021-04-02,Bench Press (Barbell),4,176.3698097,12
2021-04-02,Bench Press (Barbell),5,176.3698097,10
2021-04-02,Bench Press (Barbell),6,176.3698097,8
2021-04-02,Bench Press (Barbell),7,176.3698097,7
2021-04-02,Chest Fly,1,130.0727347,13
2021-04-02,Chest Fly,2,130.0727347,12
2021-04-02,Chest Fly,3,130.0727347,12
2021-04-02,Overhead Press (Barbell),1,148.812027,8
2021-04-02,Overhead Press (Barbell),2,148.812027,7
2021-04-02,Overhead Press (Barbell),3,148.812027,6
2021-04-02,Lateral Raise (Dumbbell),1,35.27396195,18
2021-04-02,Lateral Raise (Dumbbell),2,35.27396195,18
2021-04-02,Lateral Raise (Dumbbell),3,35.27396195,16
2021-04-02,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-02,Chest Press (Machine),1,198.416036,10
2021-04-02,Chest Press (Machine),2,198.416036,9
2021-04-05,Bench Press (Barbell),1,44.09245244,5
2021-04-05,Bench Press (Barbell),2,110.2311311,5
2021-04-05,Bench Press (Barbell),3,176.3698097,3
2021-04-05,Bench Press (Barbell),4,203.9275925,6
2021-04-05,Bench Press (Barbell),5,203.9275925,6
2021-04-05,Bench Press (Barbell),6,203.9275925,6
2021-04-05,Bench Press (Barbell),7,203.9275925,6
2021-04-05,Chest Fly,1,130.0727347,13
2021-04-05,Chest Fly,2,130.0727347,12
2021-04-05,Chest Fly,3,130.0727347,12
2021-04-05,Overhead Press (Barbell),1,148.812027,8
2021-04-05,Overhead Press (Barbell),2,148.812027,8
2021-04-05,Overhead Press (Barbell),3,148.812027,8
2021-04-05,Overhead Press (Barbell),4,148.812027,8
2021-04-05,Lateral Raise (Dumbbell),1,35.27396195,20
2021-04-05,Lateral Raise (Dumbbell),2,35.27396195,19
2021-04-05,Lateral Raise (Dumbbell),3,35.27396195,17
2021-04-05,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-05,Chest Press (Machine),1,198.416036,10
2021-04-05,Chest Press (Machine),2,198.416036,10
2021-04-05,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,18
2021-04-05,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,16
2021-04-06,Chin Up,1,44.09245244,6
2021-04-06,Chin Up,2,44.09245244,6
2021-04-06,Chin Up,3,44.09245244,5
2021-04-06,Chin Up,4,44.09245244,5
2021-04-06,T Bar Row,1,132.2773573,9
2021-04-06,T Bar Row,2,132.2773573,9
2021-04-06,T Bar Row,3,132.2773573,9
2021-04-06,Lat Pulldown (Single Arm),1,141.0958478,12
2021-04-06,Lat Pulldown (Single Arm),2,141.0958478,12
2021-04-06,Lat Pulldown (Single Arm),3,141.0958478,12
2021-04-06,Deadlift (Barbell),1,220.4622622,8
2021-04-06,Deadlift (Barbell),2,220.4622622,8
2021-04-06,Reverse Fly (Machine),1,123.4588668,20
2021-04-06,Reverse Fly (Machine),2,123.4588668,18
2021-04-06,Bicep Curl (Dumbbell),1,26.45547146,15
2021-04-06,Bicep Curl (Dumbbell),2,26.45547146,11
2021-04-08,Bench Press (Barbell),1,44.09245244,12
2021-04-08,Bench Press (Barbell),2,110.2311311,10
2021-04-08,Bench Press (Barbell),3,154.3235835,5
2021-04-08,Bench Press (Barbell),4,176.3698097,12
2021-04-08,Bench Press (Barbell),5,176.3698097,12
2021-04-08,Bench Press (Barbell),6,176.3698097,9
2021-04-08,Bench Press (Barbell),7,176.3698097,8
2021-04-08,Chest Fly,1,130.0727347,12
2021-04-08,Chest Fly,2,130.0727347,12
2021-04-08,Chest Fly,3,130.0727347,13
2021-04-08,Overhead Press (Barbell),1,148.812027,8
2021-04-08,Overhead Press (Barbell),2,148.812027,8
2021-04-08,Overhead Press (Barbell),3,148.812027,8
2021-04-08,Overhead Press (Barbell),4,148.812027,8
2021-04-08,Lateral Raise (Dumbbell),1,35.27396195,20
2021-04-08,Lateral Raise (Dumbbell),2,35.27396195,20
2021-04-08,Lateral Raise (Dumbbell),3,35.27396195,18
2021-04-08,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-08,Chest Press (Machine),1,198.416036,12
2021-04-08,Chest Press (Machine),2,198.416036,10
2021-04-08,Triceps Extension (Dumbbell),1,74.95716914,13
2021-04-08,Triceps Extension (Dumbbell),2,74.95716914,13
2021-04-09,Chin Up,1,0,14
2021-04-09,Chin Up,2,0,12
2021-04-09,Chin Up,3,0,10
2021-04-09,Chin Up,4,0,9
2021-04-09,T Bar Row,1,132.2773573,9
2021-04-09,T Bar Row,2,132.2773573,9
2021-04-09,T Bar Row,3,132.2773573,9
2021-04-09,Lat Pulldown (Single Arm),1,141.0958478,12
2021-04-09,Lat Pulldown (Single Arm),2,141.0958478,12
2021-04-09,Lat Pulldown (Single Arm),3,141.0958478,12
2021-04-09,Reverse Fly (Machine),1,130.0727347,18
2021-04-09,Reverse Fly (Machine),2,130.0727347,16
2021-04-09,Bicep Curl (Barbell),1,55.11556555,18
2021-04-09,Bicep Curl (Barbell),2,55.11556555,11
2021-04-09,Bicep Curl (Barbell),3,44.09245244,10
2021-04-12,Bench Press (Barbell),1,44.09245244,5
2021-04-12,Bench Press (Barbell),2,110.2311311,5
2021-04-12,Bench Press (Barbell),3,176.3698097,3
2021-04-12,Bench Press (Barbell),4,209.4391491,6
2021-04-12,Bench Press (Barbell),5,209.4391491,6
2021-04-12,Bench Press (Barbell),6,209.4391491,5
2021-04-12,Bench Press (Barbell),7,209.4391491,5
2021-04-12,Chest Fly,1,130.0727347,13
2021-04-12,Chest Fly,2,130.0727347,13
2021-04-12,Chest Fly,3,130.0727347,13
2021-04-12,Overhead Press (Barbell),1,148.812027,8
2021-04-12,Overhead Press (Barbell),2,148.812027,8
2021-04-12,Overhead Press (Barbell),3,148.812027,8
2021-04-12,Overhead Press (Barbell),4,148.812027,8
2021-04-12,Lateral Raise (Dumbbell),1,35.27396195,20
2021-04-12,Lateral Raise (Dumbbell),2,35.27396195,20
2021-04-12,Lateral Raise (Dumbbell),3,35.27396195,20
2021-04-12,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-12,Chest Press (Machine),1,198.416036,12
2021-04-12,Chest Press (Machine),2,198.416036,10
2021-04-12,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,20
2021-04-12,Triceps Pushdown (Cable - Straight Bar),2,70.5479239,16
2021-04-13,Chin Up,1,44.09245244,6
2021-04-13,Chin Up,2,44.09245244,6
2021-04-13,Chin Up,3,44.09245244,6
2021-04-13,Chin Up,4,44.09245244,5
2021-04-13,T Bar Row,1,132.2773573,10
2021-04-13,T Bar Row,2,132.2773573,10
2021-04-13,T Bar Row,3,132.2773573,10
2021-04-13,Lat Pulldown (Single Arm),1,141.0958478,14
2021-04-13,Lat Pulldown (Single Arm),2,141.0958478,13
2021-04-13,Lat Pulldown (Single Arm),3,141.0958478,11
2021-04-13,Deadlift (Barbell),1,220.4622622,8
2021-04-13,Deadlift (Barbell),2,220.4622622,8
2021-04-13,Reverse Fly (Machine),1,130.0727347,19
2021-04-13,Reverse Fly (Machine),2,123.4588668,16
2021-04-13,Bicep Curl (Dumbbell),1,26.45547146,15
2021-04-13,Bicep Curl (Dumbbell),2,26.45547146,11
2021-04-15,Bench Press (Barbell),1,44.09245244,12
2021-04-15,Bench Press (Barbell),2,110.2311311,10
2021-04-15,Bench Press (Barbell),3,154.3235835,5
2021-04-15,Bench Press (Barbell),4,176.3698097,12
2021-04-15,Bench Press (Barbell),5,176.3698097,12
2021-04-15,Bench Press (Barbell),6,176.3698097,9
2021-04-15,Bench Press (Barbell),7,176.3698097,8
2021-04-15,Chest Fly,1,134.4819799,12
2021-04-15,Chest Fly,2,134.4819799,10
2021-04-15,Chest Fly,3,134.4819799,10
2021-04-15,Overhead Press (Barbell),1,154.3235835,7
2021-04-15,Overhead Press (Barbell),2,154.3235835,7
2021-04-15,Overhead Press (Barbell),3,154.3235835,7
2021-04-15,Overhead Press (Barbell),4,154.3235835,5
2021-04-15,Lateral Raise (Dumbbell),1,35.27396195,20
2021-04-15,Lateral Raise (Dumbbell),2,35.27396195,20
2021-04-15,Lateral Raise (Dumbbell),3,35.27396195,18
2021-04-15,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-15,Chest Press (Machine),1,198.416036,10
2021-04-15,Chest Press (Machine),2,198.416036,10
2021-04-15,Triceps Extension (Dumbbell),1,74.95716914,14
2021-04-15,Triceps Extension (Dumbbell),2,74.95716914,13
2021-04-16,Chin Up,1,0,15
2021-04-16,Chin Up,2,0,14
2021-04-16,Chin Up,3,0,11
2021-04-16,Chin Up,4,0,9
2021-04-16,T Bar Row,1,132.2773573,10
2021-04-16,T Bar Row,2,132.2773573,10
2021-04-16,T Bar Row,3,132.2773573,10
2021-04-16,Bent Over One Arm Row (Dumbbell),1,66.13867866,13
2021-04-16,Bent Over One Arm Row (Dumbbell),2,66.13867866,12
2021-04-16,Bent Over One Arm Row (Dumbbell),3,66.13867866,12
2021-04-16,Reverse Fly (Machine),1,130.0727347,19
2021-04-16,Reverse Fly (Machine),2,130.0727347,17
2021-04-16,Bicep Curl (Barbell),1,55.11556555,18
2021-04-16,Bicep Curl (Barbell),2,55.11556555,14
2021-04-16,Bicep Curl (Barbell),3,44.09245244,8
2021-04-19,Bench Press (Barbell),1,44.09245244,10
2021-04-19,Bench Press (Barbell),2,110.2311311,8
2021-04-19,Bench Press (Barbell),3,176.3698097,3
2021-04-19,Bench Press (Barbell),4,209.4391491,6
2021-04-19,Bench Press (Barbell),5,209.4391491,6
2021-04-19,Bench Press (Barbell),6,209.4391491,4
2021-04-19,Bench Press (Barbell),7,209.4391491,4
2021-04-19,Chest Fly,1,134.4819799,12
2021-04-19,Chest Fly,2,134.4819799,12
2021-04-19,Chest Fly,3,134.4819799,11
2021-04-19,Overhead Press (Barbell),1,154.3235835,8
2021-04-19,Overhead Press (Barbell),2,154.3235835,8
2021-04-19,Overhead Press (Barbell),3,154.3235835,7
2021-04-19,Overhead Press (Barbell),4,154.3235835,7
2021-04-19,Lateral Raise (Dumbbell),1,35.27396195,20
2021-04-19,Lateral Raise (Dumbbell),2,35.27396195,20
2021-04-19,Lateral Raise (Dumbbell),3,35.27396195,20
2021-04-19,Lateral Raise (Dumbbell),4,17.63698097,20
2021-04-19,Chest Press (Machine),1,198.416036,11
2021-04-19,Chest Press (Machine),2,198.416036,11
2021-04-19,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,23
2021-04-19,Triceps Pushdown (Cable - Straight Bar),2,79.36641439,20
2021-04-21,Chin Up,1,44.09245244,6
2021-04-21,Chin Up,2,44.09245244,6
2021-04-21,Chin Up,3,44.09245244,8
2021-04-21,Chin Up,4,44.09245244,5
2021-04-21,T Bar Row,1,132.2773573,10
2021-04-21,T Bar Row,2,132.2773573,10
2021-04-21,T Bar Row,3,132.2773573,10
2021-04-21,Lat Pulldown (Single Arm),1,141.0958478,14
2021-04-21,Lat Pulldown (Single Arm),2,141.0958478,14
2021-04-21,Lat Pulldown (Single Arm),3,141.0958478,14
2021-04-21,Deadlift (Barbell),1,220.4622622,8
2021-04-21,Deadlift (Barbell),2,220.4622622,8
2021-04-21,Reverse Fly (Machine),1,134.4819799,18
2021-04-21,Reverse Fly (Machine),2,134.4819799,17
2021-04-21,Bicep Curl (Dumbbell),1,26.45547146,15
2021-04-21,Bicep Curl (Dumbbell),2,26.45547146,13
2021-04-22,Bench Press (Barbell),1,44.09245244,12
2021-04-22,Bench Press (Barbell),2,110.2311311,10
2021-04-22,Bench Press (Barbell),3,154.3235835,5
2021-04-22,Bench Press (Barbell),4,176.3698097,12
2021-04-22,Bench Press (Barbell),5,176.3698097,12
2021-04-22,Bench Press (Barbell),6,176.3698097,11
2021-04-22,Bench Press (Barbell),7,176.3698097,10
2021-04-22,Chest Fly,1,134.4819799,12
2021-04-22,Chest Fly,2,134.4819799,11
2021-04-22,Chest Fly,3,134.4819799,10
2021-04-22,Overhead Press (Barbell),1,154.3235835,8
2021-04-22,Overhead Press (Barbell),2,154.3235835,8
2021-04-22,Overhead Press (Barbell),3,154.3235835,7
2021-04-22,Overhead Press (Barbell),4,154.3235835,7
2021-04-22,Lateral Raise (Dumbbell),1,35.27396195,25
2021-04-22,Lateral Raise (Dumbbell),2,39.68320719,22
2021-04-22,Lateral Raise (Dumbbell),3,39.68320719,20
2021-04-22,Lateral Raise (Dumbbell),4,22.04622622,10
2021-04-22,Lateral Raise (Dumbbell),5,13.22773573,10
2021-04-22,Chest Press (Machine),1,198.416036,11
2021-04-22,Chest Press (Machine),2,198.416036,10
2021-04-22,Triceps Extension (Dumbbell),1,74.95716914,12
2021-04-22,Triceps Extension (Dumbbell),2,74.95716914,10
2021-04-22,Bench Press (Barbell),1,44.09245244,12
2021-04-22,Bench Press (Barbell),2,110.2311311,10
2021-04-22,Bench Press (Barbell),3,154.3235835,5
2021-04-22,Bench Press (Barbell),4,176.3698097,12
2021-04-22,Bench Press (Barbell),5,176.3698097,12
2021-04-22,Bench Press (Barbell),6,176.3698097,11
2021-04-22,Bench Press (Barbell),7,176.3698097,10
2021-04-22,Chest Fly,1,134.4819799,12
2021-04-22,Chest Fly,2,134.4819799,11
2021-04-22,Chest Fly,3,134.4819799,10
2021-04-22,Overhead Press (Barbell),1,154.3235835,8
2021-04-22,Overhead Press (Barbell),2,154.3235835,8
2021-04-22,Overhead Press (Barbell),3,154.3235835,7
2021-04-22,Overhead Press (Barbell),4,154.3235835,7
2021-04-22,Lateral Raise (Dumbbell),1,35.27396195,25
2021-04-22,Lateral Raise (Dumbbell),2,39.68320719,22
2021-04-22,Lateral Raise (Dumbbell),3,39.68320719,20
